cbsa_code,cbsa_name,finance,information,logistics,manufacturing,professional_services,demand_index,primary_city,state,cbsa_name_u,is_candidate
10020,"Abbeville, LA",322,117,454,491,295,423.8,Abbeville,LA,"ABBEVILLE, LA",False
10100,"Aberdeen, SD",978,135,429,3642,460,1775.3000000000002,Aberdeen,SD,"ABERDEEN, SD",False
10140,"Aberdeen, WA",483,130,432,2050,399,1077.7,Aberdeen,WA,"ABERDEEN, WA",False
10180,"Abilene, TX",3106,1015,2836,3632,1887,2991.6000000000004,Abilene,TX,"ABILENE, TX",False
10220,"Ada, OK",498,87,297,1427,883,886.3000000000001,Ada,OK,"ADA, OK",False
10260,"Adjuntas, PR",0,0,19,257,23,113.10000000000001,Adjuntas,PR,"ADJUNTAS, PR",False
10300,"Adrian, MI",683,220,432,5550,450,2507.9,Adrian,MI,"ADRIAN, MI",False
10380,"Aguadilla-Isabela-San Sebastián, PR",929,435,1144,6648,2775,3650.3,Aguadilla,PR,"AGUADILLA-ISABELA-SAN SEBASTIÁN, PR",False
10420,"Akron, OH",8962,4952,15653,39062,16391,24495.100000000002,Akron,OH,"AKRON, OH",False
10460,"Alamogordo, NM",385,201,211,100,533,248.4,Alamogordo,NM,"ALAMOGORDO, NM",False
10500,"Albany, GA",1143,627,2464,4480,1877,3020.9,Albany,GA,"ALBANY, GA",False
10540,"Albany-Lebanon, OR",954,269,3184,7283,1241,4212.0,Albany,OR,"ALBANY-LEBANON, OR",False
10580,"Albany-Schenectady-Troy, NY",19558,8659,13431,25898,31718,22687.899999999998,Albany,NY,"ALBANY-SCHENECTADY-TROY, NY",False
10620,"Albemarle, NC",459,107,115,4644,268,1991.6000000000001,Albemarle,NC,"ALBEMARLE, NC",False
10660,"Albert Lea, MN",377,157,303,2493,208,1167.4,Albert Lea,MN,"ALBERT LEA, MN",False
10700,"Albertville, AL",934,280,889,12176,602,5350.9,Albertville,AL,"ALBERTVILLE, AL",False
10740,"Albuquerque, NM",14513,5254,8891,17621,33465,17860.0,Albuquerque,NM,"ALBUQUERQUE, NM",False
10760,"Alexander City, AL",340,153,417,2321,243,1136.1,Alexander City,AL,"ALEXANDER CITY, AL",False
10780,"Alexandria, LA",1308,396,1061,3249,1950,2138.7000000000003,Alexandria,LA,"ALEXANDRIA, LA",False
10820,"Alexandria, MN",431,188,228,4057,472,1828.7000000000003,Alexandria,MN,"ALEXANDRIA, MN",False
10860,"Alice, TX",294,67,495,246,144,305.09999999999997,Alice,TX,"ALICE, TX",False
10880,"Allegan, MI",382,119,1488,14648,1970,6737.8,Allegan,MI,"ALLEGAN, MI",False
10900,"Allentown-Bethlehem-Easton, PA-NJ",10169,5764,28423,42124,14216,29236.600000000002,Allentown,PA-NJ,"ALLENTOWN-BETHLEHEM-EASTON, PA-NJ",False
10940,"Alma, MI",339,62,314,2472,129,1142.7,Alma,MI,"ALMA, MI",False
10980,"Alpena, MI",368,128,242,1610,268,807.0,Alpena,MI,"ALPENA, MI",False
11020,"Altoona, PA",1047,869,3755,6105,1817,4036.6,Altoona,PA,"ALTOONA, PA",False
11060,"Altus, OK",348,131,212,962,307,544.5999999999999,Altus,OK,"ALTUS, OK",False
11100,"Amarillo, TX",5101,1467,3915,10831,3197,6656.4000000000015,Amarillo,TX,"AMARILLO, TX",False
11140,"Americus, GA",257,75,137,1728,340,826.0000000000001,Americus,GA,"AMERICUS, GA",False
11180,"Ames, IA",791,1155,516,5340,1261,2622.1,Ames,IA,"AMES, IA",False
11220,"Amsterdam, NY",234,258,2716,3150,305,2159.2000000000003,Amsterdam,NY,"AMSTERDAM, NY",False
11260,"Anchorage, AK",5342,5473,12864,2340,15625,8454.4,Anchorage,AK,"ANCHORAGE, AK",False
11300,"Anderson, IN",832,254,2901,4631,740,2953.8999999999996,Anderson,IN,"ANDERSON, IN",False
11340,"Anderson, SC",1087,375,2551,17066,3458,8392.000000000002,Anderson,SC,"ANDERSON, SC",False
11380,"Andrews, TX",144,91,368,125,193,213.39999999999998,Andrews,TX,"ANDREWS, TX",False
11420,"Angola, IN",190,108,495,4623,216,2059.9,Angola,IN,"ANGOLA, IN",False
11460,"Ann Arbor, MI",3310,5478,5351,13313,15742,10409.900000000001,Ann Arbor,MI,"ANN ARBOR, MI",False
11500,"Anniston-Oxford, AL",947,389,1275,6707,950,3350.0,Anniston,AL,"ANNISTON-OXFORD, AL",False
11540,"Appleton, WI",5685,1486,3939,23489,4241,11994.000000000002,Appleton,WI,"APPLETON, WI",False
11580,"Arcadia, FL",133,23,1219,498,164,610.9999999999999,Arcadia,FL,"ARCADIA, FL",False
11620,"Ardmore, OK",718,238,2956,3002,512,2261.8,Ardmore,OK,"ARDMORE, OK",False
11660,"Arkadelphia, AR",185,51,97,1346,228,631.6,Arkadelphia,AR,"ARKADELPHIA, AR",False
11700,"Asheville, NC",4071,2153,5309,22258,7361,12375.200000000003,Asheville,NC,"ASHEVILLE, NC",False
11740,"Ashland, OH",251,177,411,4184,1658,2153.6,Ashland,OH,"ASHLAND, OH",False
11780,"Ashtabula, OH",395,318,422,6894,732,3070.1000000000004,Ashtabula,OH,"ASHTABULA, OH",False
11820,"Astoria, OR",287,162,237,1521,363,780.8000000000001,Astoria,OR,"ASTORIA, OR",False
11860,"Atchison, KS",169,23,79,810,100,384.59999999999997,Atchison,KS,"ATCHISON, KS",False
11900,"Athens, OH",401,352,255,375,538,374.20000000000005,Athens,OH,"ATHENS, OH",False
11940,"Athens, TN",419,154,280,6731,235,2865.3,Athens,TN,"ATHENS, TN",False
11980,"Athens, TX",423,175,155,2162,602,1074.0,Athens,TX,"ATHENS, TX",False
12020,"Athens-Clarke County, GA",1834,1310,1597,8245,2805,4521.5,Athens,GA,"ATHENS-CLARKE COUNTY, GA",False
12060,"Atlanta-Sandy Springs-Marietta, GA",129779,105783,178898,162084,257635,183007.9,Atlanta,GA,"ATLANTA-SANDY SPRINGS-MARIETTA, GA",False
12100,"Atlantic City-Hammonton, NJ",2229,738,2498,2740,3856,2839.5000000000005,Atlantic City,NJ,"ATLANTIC CITY-HAMMONTON, NJ",False
12140,"Auburn, IN",427,106,1940,9803,465,4638.900000000001,Auburn,IN,"AUBURN, IN",False
12180,"Auburn, NY",330,447,802,3018,379,1556.6,Auburn,NY,"AUBURN, NY",False
12220,"Auburn-Opelika, AL",1148,745,3333,8310,1876,4813.9,Auburn,AL,"AUBURN-OPELIKA, AL",False
12260,"Augusta-Richmond County, GA-SC",3429,2474,6305,22087,11002,13269.6,Augusta,GA-SC,"AUGUSTA-RICHMOND COUNTY, GA-SC",False
12300,"Augusta-Waterville, ME",1182,1421,1203,3206,1867,2134.9,Augusta,ME,"AUGUSTA-WATERVILLE, ME",False
12380,"Austin, MN",257,86,718,3524,278,1706.3000000000002,Austin,MN,"AUSTIN, MN",False
12420,"Austin-Round Rock-San Marcos, TX",47076,55037,26680,49717,131666,58931.6,Austin,TX,"AUSTIN-ROUND ROCK-SAN MARCOS, TX",True
12460,"Bainbridge, GA",266,56,170,1561,129,727.8000000000001,Bainbridge,GA,"BAINBRIDGE, GA",False
12540,"Bakersfield-Delano, CA",4831,2579,13545,13605,8963,11781.2,Bakersfield,CA,"BAKERSFIELD-DELANO, CA",False
12580,"Baltimore-Towson, MD",54967,20961,50982,58284,139108,71926.5,Baltimore,MD,"BALTIMORE-TOWSON, MD",False
12620,"Bangor, ME",2231,834,2696,2778,1881,2519.2999999999997,Bangor,ME,"BANGOR, ME",False
12660,"Baraboo, WI",641,173,681,5788,1140,2811.6000000000004,Baraboo,WI,"BARABOO, WI",False
12700,"Barnstable Town, MA",1767,980,2468,2426,5167,2920.9,Barnstable Town,MA,"BARNSTABLE TOWN, MA",False
12740,"Barre, VT",2365,358,466,2621,941,1612.9,Barre,VT,"BARRE, VT",False
12780,"Bartlesville, OK",931,224,1037,926,1274,1029.3999999999999,Bartlesville,OK,"BARTLESVILLE, OK",False
12820,"Bastrop, LA",328,35,110,444,79,259.20000000000005,Bastrop,LA,"BASTROP, LA",False
12860,"Batavia, NY",340,226,383,3835,334,1749.7,Batavia,NY,"BATAVIA, NY",False
12900,"Batesville, AR",452,118,488,5103,212,2275.2,Batesville,AR,"BATESVILLE, AR",False
12940,"Baton Rouge, LA",13483,4925,11899,24433,22787,19248.600000000002,Baton Rouge,LA,"BATON ROUGE, LA",False
12980,"Battle Creek, MI",903,242,2129,12078,1643,5888.8,Battle Creek,MI,"BATTLE CREEK, MI",False
13020,"Bay City, MI",792,221,424,4162,1189,2109.0,Bay City,MI,"BAY CITY, MI",False
13060,"Bay City, TX",191,107,141,1316,185,624.8,Bay City,TX,"BAY CITY, TX",False
13100,"Beatrice, NE",220,83,218,1640,141,771.6,Beatrice,NE,"BEATRICE, NE",False
13140,"Beaumont-Port Arthur, TX",3397,1015,4442,19918,5963,10832.100000000002,Beaumont,TX,"BEAUMONT-PORT ARTHUR, TX",False
13180,"Beaver Dam, WI",589,115,1937,11593,780,5433.2,Beaver Dam,WI,"BEAVER DAM, WI",False
13220,"Beckley, WV",620,338,780,500,1299,755.8,Beckley,WV,"BECKLEY, WV",False
13260,"Bedford, IN",393,102,189,3526,659,1638.2,Bedford,IN,"BEDFORD, IN",False
13300,"Beeville, TX",142,77,48,165,130,120.60000000000001,Beeville,TX,"BEEVILLE, TX",False
13340,"Bellefontaine, OH",258,87,1053,5467,654,2659.3000000000006,Bellefontaine,OH,"BELLEFONTAINE, OH",False
13380,"Bellingham, WA",2329,1660,3107,9237,3845,5628.799999999999,Bellingham,WA,"BELLINGHAM, WA",False
13420,"Bemidji, MN",392,365,505,959,423,658.9000000000001,Bemidji,MN,"BEMIDJI, MN",False
13460,"Bend, OR",2300,2108,1878,5607,4749,3986.0000000000005,Bend,OR,"BEND, OR",False
13500,"Bennettsville, SC",103,13,153,2364,37,1009.1999999999999,Bennettsville,SC,"BENNETTSVILLE, SC",False
13540,"Bennington, VT",269,304,130,2095,390,981.9,Bennington,VT,"BENNINGTON, VT",False
13620,"Berlin, NH-VT",246,73,316,946,148,527.4000000000001,Berlin,NH-VT,"BERLIN, NH-VT",False
13660,"Big Rapids, MI",183,142,151,1821,187,829.4,Big Rapids,MI,"BIG RAPIDS, MI",False
13700,"Big Spring, TX",268,130,308,697,121,422.2,Big Spring,TX,"BIG SPRING, TX",False
13740,"Billings, MT",3718,1220,3816,3840,4192,3891.0000000000005,Billings,MT,"BILLINGS, MT",False
13780,"Binghamton, NY",2322,1433,2405,10471,3758,5893.700000000001,Binghamton,NY,"BINGHAMTON, NY",False
13820,"Birmingham-Hoover, AL",35348,12447,16228,37201,24174,28118.4,Birmingham,AL,"BIRMINGHAM-HOOVER, AL",False
13860,"Bishop, CA",50,48,76,211,162,144.6,Bishop,CA,"BISHOP, CA",False
13900,"Bismarck, ND",2207,1259,2479,3070,3511,2894.5999999999995,Bismarck,ND,"BISMARCK, ND",False
13940,"Blackfoot, ID",224,39,411,2381,399,1177.9,Blackfoot,ID,"BLACKFOOT, ID",False
13980,"Blacksburg-Christiansburg-Radford, VA",1012,864,1449,14083,3157,6800.500000000001,Blacksburg,VA,"BLACKSBURG-CHRISTIANSBURG-RADFORD, VA",False
14020,"Bloomington, IN",2606,1042,928,11969,2326,5791.8,Bloomington,IN,"BLOOMINGTON, IN",False
14060,"Bloomington-Normal, IL",17743,459,2861,7156,2684,6031.8,Bloomington,IL,"BLOOMINGTON-NORMAL, IL",False
14100,"Bloomsburg-Berwick, PA",691,436,2146,4822,837,2809.1000000000004,Bloomsburg,PA,"BLOOMSBURG-BERWICK, PA",False
14140,"Bluefield, WV-VA",823,317,404,2071,757,1183.3000000000002,Bluefield,WV-VA,"BLUEFIELD, WV-VA",False
14180,"Blytheville, AR",198,38,646,6344,86,2768.4000000000005,Blytheville,AR,"BLYTHEVILLE, AR",False
14220,"Bogalusa, LA",339,45,89,1249,437,647.6,Bogalusa,LA,"BOGALUSA, LA",False
14260,"Boise City-Nampa, ID",12131,12057,11263,26754,18815,19056.6,Boise City,ID,"BOISE CITY-NAMPA, ID",False
14300,"Bonham, TX",201,83,94,1088,167,516.9,Bonham,TX,"BONHAM, TX",False
14340,"Boone, IA",147,237,856,423,141,468.9,Boone,IA,"BOONE, IA",False
14380,"Boone, NC",337,436,107,651,742,474.6000000000001,Boone,NC,"BOONE, NC",False
14420,"Borger, TX",218,42,87,1480,220,683.9,Borger,TX,"BORGER, TX",False
14460,"Boston-Cambridge-Quincy, MA-NH",154149,121099,75791,167982,318079,168960.80000000002,Boston,MA-NH,"BOSTON-CAMBRIDGE-QUINCY, MA-NH",False
14500,"Boulder, CO",3879,11473,1716,15562,28450,12817.5,Boulder,CO,"BOULDER, CO",False
14540,"Bowling Green, KY",1406,492,3412,12106,2022,6411.0,Bowling Green,KY,"BOWLING GREEN, KY",False
14580,"Bozeman, MT",1647,1615,1407,3784,4189,2938.2,Bozeman,MT,"BOZEMAN, MT",False
14620,"Bradford, PA",223,80,429,3015,197,1396.4,Bradford,PA,"BRADFORD, PA",False
14660,"Brainerd, MN",1088,486,813,3656,1311,2077.3,Brainerd,MN,"BRAINERD, MN",False
14700,"Branson, MO",642,243,290,670,641,547.4000000000001,Branson,MO,"BRANSON, MO",False
14740,"Bremerton-Silverdale, WA",1734,709,1176,2149,5400,2465.8,Bremerton,WA,"BREMERTON-SILVERDALE, WA",False
14780,"Brenham, TX",806,127,203,2949,379,1396.9,Brenham,TX,"BRENHAM, TX",False
14820,"Brevard, NC",216,86,65,708,316,387.5,Brevard,NC,"BREVARD, NC",False
14940,"Brigham City, UT",329,56,1790,7986,374,3839.1000000000004,Brigham City,UT,"BRIGHAM CITY, UT",False
15020,"Brookhaven, MS",255,108,1619,1266,234,1064.4,Brookhaven,MS,"BROOKHAVEN, MS",False
15060,"Brookings, OR",194,44,93,757,125,375.09999999999997,Brookings,OR,"BROOKINGS, OR",False
15100,"Brookings, SD",583,135,286,5266,638,2378.1000000000004,Brookings,SD,"BROOKINGS, SD",False
15140,"Brownsville, TN",157,41,79,2232,206,973.4000000000002,Brownsville,TN,"BROWNSVILLE, TN",False
15180,"Brownsville-Harlingen, TX",3404,1753,4931,4909,3115,4406.3,Brownsville,TX,"BROWNSVILLE-HARLINGEN, TX",True
15220,"Brownwood, TX",491,109,274,2947,160,1342.1,Brownwood,TX,"BROWNWOOD, TX",False
15260,"Brunswick, GA",766,271,2057,2264,1266,1852.5,Brunswick,GA,"BRUNSWICK, GA",False
15340,"Bucyrus, OH",554,82,282,2803,202,1301.6000000000001,Bucyrus,OH,"BUCYRUS, OH",False
15380,"Buffalo-Niagara Falls, NY",34215,6757,19456,54023,27229,36313.3,Buffalo,NY,"BUFFALO-NIAGARA FALLS, NY",False
15420,"Burley, ID",357,247,1488,2792,415,1681.8999999999999,Burley,ID,"BURLEY, ID",False
15460,"Burlington, IA-IL",552,143,578,4246,482,2023.4000000000003,Burlington,IA-IL,"BURLINGTON, IA-IL",False
15500,"Burlington, NC",1245,285,2443,7852,1556,4309.400000000001,Burlington,NC,"BURLINGTON, NC",False
15540,"Burlington-South Burlington, VT",4082,4135,3081,11602,8125,7598.3,Burlington,VT,"BURLINGTON-SOUTH BURLINGTON, VT",False
15580,"Butte-Silver Bow, MT",293,162,504,749,529,585.9,Butte,MT,"BUTTE-SILVER BOW, MT",False
15620,"Cadillac, MI",370,217,828,3684,222,1803.4,Cadillac,MI,"CADILLAC, MI",False
15660,"Calhoun, GA",264,85,1057,6203,166,2857.9,Calhoun,GA,"CALHOUN, GA",False
15700,"Cambridge, MD",200,51,386,2772,212,1287.0,Cambridge,MD,"CAMBRIDGE, MD",False
15740,"Cambridge, OH",210,86,565,3200,374,1545.3,Cambridge,OH,"CAMBRIDGE, OH",False
15780,"Camden, AR",180,50,371,3356,146,1500.9,Camden,AR,"CAMDEN, AR",False
15820,"Campbellsville, KY",222,125,268,1338,118,661.4000000000001,Campbellsville,KY,"CAMPBELLSVILLE, KY",False
15860,"Cañon City, CO",204,106,296,371,271,311.79999999999995,Cañon City,CO,"CAÑON CITY, CO",False
15900,"Canton, IL",334,146,137,537,184,326.09999999999997,Canton,IL,"CANTON, IL",False
15940,"Canton-Massillon, OH",4040,1926,3660,23721,5003,11991.0,Canton,OH,"CANTON-MASSILLON, OH",False
15980,"Cape Coral-Fort Myers, FL",6442,3416,8397,6216,16441,8937.900000000001,Cape Coral,FL,"CAPE CORAL-FORT MYERS, FL",False
16020,"Cape Girardeau-Jackson, MO-IL",1058,737,1576,3769,1399,2366.0000000000005,Cape Girardeau,MO-IL,"CAPE GIRARDEAU-JACKSON, MO-IL",False
16060,"Carbondale, IL",498,264,128,1350,568,741.8,Carbondale,IL,"CARBONDALE, IL",False
16100,"Carlsbad-Artesia, NM",555,237,1590,1088,576,1082.9,Carlsbad,NM,"CARLSBAD-ARTESIA, NM",False
16180,"Carson City, NV",1105,383,176,2561,1111,1409.9,Carson City,NV,"CARSON CITY, NV",False
16220,"Casper, WY",959,468,1622,1607,2036,1632.5000000000002,Casper,WY,"CASPER, WY",False
16260,"Cedar City, UT",506,188,338,2213,732,1183.6,Cedar City,UT,"CEDAR CITY, UT",False
16300,"Cedar Rapids, IA",8133,2986,7513,19289,9545,12691.8,Cedar Rapids,IA,"CEDAR RAPIDS, IA",False
16340,"Cedartown, GA",173,262,321,4148,110,1794.8,Cedartown,GA,"CEDARTOWN, GA",False
16380,"Celina, OH",563,178,2043,4447,407,2529.4000000000005,Celina,OH,"CELINA, OH",False
16420,"Central City, KY",147,57,229,797,199,442.0,Central City,KY,"CENTRAL CITY, KY",False
16460,"Centralia, IL",349,126,496,3061,185,1445.1000000000001,Centralia,IL,"CENTRALIA, IL",False
16500,"Centralia, WA",337,163,1442,2768,663,1706.1,Centralia,WA,"CENTRALIA, WA",False
16540,"Chambersburg, PA",1130,294,6296,8358,1595,5664.0,Chambersburg,PA,"CHAMBERSBURG, PA",False
16580,"Champaign-Urbana, IL",3390,2596,4201,7388,3021,5158.7,Champaign,IL,"CHAMPAIGN-URBANA, IL",False
16620,"Charleston, WV",4497,1788,3343,5925,5730,4968.599999999999,Charleston,WV,"CHARLESTON, WV",False
16660,"Charleston-Mattoon, IL",747,473,583,2157,435,1199.4,Charleston,IL,"CHARLESTON-MATTOON, IL",False
16700,"Charleston-North Charleston-Summerville, SC",8538,9952,18485,28654,23632,22587.3,Charleston,SC,"CHARLESTON-NORTH CHARLESTON-SUMMERVILLE, SC",False
16740,"Charlotte-Gastonia-Rock Hill, NC-SC",107595,25153,67070,72674,72576,74465.3,Charlotte,NC-SC,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",False
16820,"Charlottesville, VA",3211,2125,1401,4525,7752,4101.8,Charlottesville,VA,"CHARLOTTESVILLE, VA",False
16860,"Chattanooga, TN-GA",14161,3551,13663,36387,9797,22029.2,Chattanooga,TN-GA,"CHATTANOOGA, TN-GA",False
16900,"Chester, SC",136,193,505,3388,169,1554.1,Chester,SC,"CHESTER, SC",False
16940,"Cheyenne, WY",1722,1126,2630,1195,2881,2015.4,Cheyenne,WY,"CHEYENNE, WY",False
16980,"Chicago-Joliet-Naperville, IL-IN-WI",274845,98209,267322,376158,396282,337400.7,Chicago,IL-IN-WI,"CHICAGO-JOLIET-NAPERVILLE, IL-IN-WI",False
17020,"Chico, CA",2142,871,1267,4866,2335,3007.7,Chico,CA,"CHICO, CA",False
17060,"Chillicothe, OH",518,371,1395,4111,330,2180.7000000000003,Chillicothe,OH,"CHILLICOTHE, OH",False
17140,"Cincinnati-Middletown, OH-KY-IN",56834,17401,56604,114544,60228,80527.8,Cincinnati,OH-KY-IN,"CINCINNATI-MIDDLETOWN, OH-KY-IN",False
17200,"Claremont, NH",323,85,155,3476,236,1516.4,Claremont,NH,"CLAREMONT, NH",False
17220,"Clarksburg, WV",753,552,1564,1569,2013,1574.7,Clarksburg,WV,"CLARKSBURG, WV",False
17260,"Clarksdale, MS",178,68,115,590,158,319.90000000000003,Clarksdale,MS,"CLARKSDALE, MS",False
17300,"Clarksville, TN-KY",1935,777,2733,14451,2283,7250.400000000001,Clarksville,TN-KY,"CLARKSVILLE, TN-KY",False
17340,"Clearlake, CA",187,115,159,351,281,263.0,Clearlake,CA,"CLEARLAKE, CA",False
17380,"Cleveland, MS",210,80,520,1142,161,666.0,Cleveland,MS,"CLEVELAND, MS",False
17420,"Cleveland, TN",945,373,2649,9349,730,4774.8,Cleveland,TN,"CLEVELAND, TN",False
17460,"Cleveland-Elyria-Mentor, OH",51762,25612,26116,116306,57956,71124.59999999999,Cleveland,OH,"CLEVELAND-ELYRIA-MENTOR, OH",False
17500,"Clewiston, FL",227,33,74,561,264,322.09999999999997,Clewiston,FL,"CLEWISTON, FL",False
17540,"Clinton, IA",575,322,816,4263,286,2064.7,Clinton,IA,"CLINTON, IA",False
17580,"Clovis, NM",400,248,519,779,430,593.3,Clovis,NM,"CLOVIS, NM",False
17620,"Coamo, PR",190,16,19,580,173,291.3,Coamo,PR,"COAMO, PR",False
17660,"Coeur d'Alene, ID",2104,1436,1061,5608,3666,3505.100000000001,Coeur d'Alene,ID,"COEUR D'ALENE, ID",False
17700,"Coffeyville, KS",324,74,479,3682,207,1690.3000000000004,Coffeyville,KS,"COFFEYVILLE, KS",False
17740,"Coldwater, MI",428,99,1416,2618,1614,1837.6,Coldwater,MI,"COLDWATER, MI",False
17780,"College Station-Bryan, TX",2244,1789,4079,7461,4477,5327.9,College Station,TX,"COLLEGE STATION-BRYAN, TX",False
17820,"Colorado Springs, CO",13917,6539,6163,12285,27929,13740.400000000001,Colorado Springs,CO,"COLORADO SPRINGS, CO",False
17860,"Columbia, MO",8660,1255,2093,5663,4233,4605.700000000001,Columbia,MO,"COLUMBIA, MO",False
17900,"Columbia, SC",16689,4890,12603,31509,15401,21133.600000000002,Columbia,SC,"COLUMBIA, SC",False
17940,"Columbia, TN",1744,318,1468,7424,799,3744.2000000000007,Columbia,TN,"COLUMBIA, TN",False
17980,"Columbus, GA-AL",11884,1264,2106,9715,3684,6443.0,Columbus,GA-AL,"COLUMBUS, GA-AL",False
18020,"Columbus, IN",974,397,1464,13888,3309,6753.6,Columbus,IN,"COLUMBUS, IN",False
18060,"Columbus, MS",528,327,927,3761,360,1907.3,Columbus,MS,"COLUMBUS, MS",False
18100,"Columbus, NE",510,103,499,5489,346,2465.4999999999995,Columbus,NE,"COLUMBUS, NE",False
18140,"Columbus, OH",72686,16908,70161,70391,64254,69324.1,Columbus,OH,"COLUMBUS, OH",False
18180,"Concord, NH",2161,602,1972,6125,3068,3871.2999999999997,Concord,NH,"CONCORD, NH",False
18220,"Connersville, IN",127,48,63,923,89,418.6,Connersville,IN,"CONNERSVILLE, IN",False
18260,"Cookeville, TN",1238,590,1778,6901,891,3595.8,Cookeville,TN,"COOKEVILLE, TN",False
18300,"Coos Bay, OR",479,301,843,1375,473,945.4,Coos Bay,OR,"COOS BAY, OR",False
18340,"Corbin, KY",218,192,179,1023,136,511.90000000000003,Corbin,KY,"CORBIN, KY",False
18380,"Cordele, GA",154,78,209,1803,77,814.7,Cordele,GA,"CORDELE, GA",False
18420,"Corinth, MS",319,133,186,2095,701,1065.9,Corinth,MS,"CORINTH, MS",False
18460,"Cornelia, GA",328,372,141,3163,327,1405.7,Cornelia,GA,"CORNELIA, GA",False
18500,"Corning, NY",886,390,660,3774,1694,2135.0,Corning,NY,"CORNING, NY",False
18580,"Corpus Christi, TX",4861,1550,5033,9711,7550,7390.400000000001,Corpus Christi,TX,"CORPUS CHRISTI, TX",False
18620,"Corsicana, TX",353,168,615,3262,302,1585.0000000000002,Corsicana,TX,"CORSICANA, TX",False
18660,"Cortland, NY",447,111,185,2232,778,1148.6000000000001,Cortland,NY,"CORTLAND, NY",False
18700,"Corvallis, OR",623,352,585,1550,2676,1393.0,Corvallis,OR,"CORVALLIS, OR",False
18740,"Coshocton, OH",140,65,153,2664,142,1153.9000000000003,Coshocton,OH,"COSHOCTON, OH",False
18820,"Crawfordsville, IN",265,891,247,5179,191,2210.3999999999996,Crawfordsville,IN,"CRAWFORDSVILLE, IN",False
18860,"Crescent City, CA",69,98,145,198,107,151.0,Crescent City,CA,"CRESCENT CITY, CA",False
18880,"Crestview-Fort Walton Beach-Destin, FL",2104,575,2046,1700,7555,3015.2000000000003,Crestview,FL,"CRESTVIEW-FORT WALTON BEACH-DESTIN, FL",False
18900,"Crossville, TN",474,147,1140,2061,400,1293.8000000000002,Crossville,TN,"CROSSVILLE, TN",False
18940,"Crowley, LA",433,73,371,1332,303,748.0,Crowley,LA,"CROWLEY, LA",False
18980,"Cullman, AL",826,245,2050,4986,856,2863.2,Cullman,AL,"CULLMAN, AL",False
19020,"Culpeper, VA",209,865,213,1562,588,827.2,Culpeper,VA,"CULPEPER, VA",False
19060,"Cumberland, MD-WV",827,916,826,3973,696,2058.9,Cumberland,MD-WV,"CUMBERLAND, MD-WV",False
19100,"Dallas-Fort Worth-Arlington, TX",253949,101692,239546,277698,290653,266468.5,Dallas,TX,"DALLAS-FORT WORTH-ARLINGTON, TX",True
19140,"Dalton, GA",709,450,3497,22170,1879,10363.8,Dalton,GA,"DALTON, GA",False
19180,"Danville, IL",1017,115,1418,4451,623,2432.1,Danville,IL,"DANVILLE, IL",False
19220,"Danville, KY",430,177,522,2786,504,1414.8,Danville,KY,"DANVILLE, KY",False
19260,"Danville, VA",892,204,638,6574,625,3035.2000000000003,Danville,VA,"DANVILLE, VA",False
19300,"Daphne-Fairhope-Foley, AL",1814,562,1453,4071,2452,2736.1000000000004,Daphne,AL,"DAPHNE-FAIRHOPE-FOLEY, AL",False
19340,"Davenport-Moline-Rock Island, IA-IL",5613,5238,9357,24760,6390,14550.4,Davenport,IA-IL,"DAVENPORT-MOLINE-ROCK ISLAND, IA-IL",False
19380,"Dayton, OH",10920,6527,13251,48492,25212,29506.5,Dayton,OH,"DAYTON, OH",False
19460,"Decatur, AL",1434,398,2261,13210,3152,6736.1,Decatur,AL,"DECATUR, AL",False
19500,"Decatur, IL",1158,355,2348,7601,1292,4119.0,Decatur,IL,"DECATUR, IL",False
19540,"Decatur, IN",268,170,310,5065,246,2195.0,Decatur,IN,"DECATUR, IN",False
19580,"Defiance, OH",670,249,945,3263,255,1706.7,Defiance,OH,"DEFIANCE, OH",False
19620,"Del Rio, TX",541,73,752,504,235,528.3000000000001,Del Rio,TX,"DEL RIO, TX",False
19660,"Deltona-Daytona Beach-Ormond Beach, FL",5585,2358,3456,10446,7310,7235.700000000001,Deltona,FL,"DELTONA-DAYTONA BEACH-ORMOND BEACH, FL",False
19700,"Deming, NM",107,30,184,1536,90,698.3000000000002,Deming,NM,"DEMING, NM",False
19740,"Denver-Aurora-Broomfield, CO",83671,61957,73232,58256,139894,81617.90000000001,Denver,CO,"DENVER-AURORA-BROOMFIELD, CO",False
19760,"DeRidder, LA",591,19,151,892,446,550.4,DeRidder,LA,"DERIDDER, LA",False
19780,"Des Moines-West Des Moines, IA",55581,8029,15660,22081,24555,23999.5,Des Moines,IA,"DES MOINES-WEST DES MOINES, IA",False
19820,"Detroit-Warren-Livonia, MI",99182,33541,72285,232525,210003,166614.30000000002,Detroit,MI,"DETROIT-WARREN-LIVONIA, MI",False
19860,"Dickinson, ND",396,196,830,1465,424,959.4,Dickinson,ND,"DICKINSON, ND",False
19900,"Dillon, SC",135,26,257,2082,128,949.0000000000001,Dillon,SC,"DILLON, SC",False
19940,"Dixon, IL",311,84,311,3185,267,1451.8,Dixon,IL,"DIXON, IL",False
19980,"Dodge City, KS",285,84,599,6017,516,2718.2,Dodge City,KS,"DODGE CITY, KS",False
20020,"Dothan, AL",1399,518,2589,5785,1386,3507.7999999999997,Dothan,AL,"DOTHAN, AL",False
