rank_flo,rank_baseline,cbsa_code,cbsa_name,primary_city,state,is_candidate,demand_index,score_baseline,score_flo,score_flo_recalc,score_flo_error,demand_norm,w_demand,contrib_demand,enterprise_fit_norm,w_enterprise_fit,contrib_enterprise_fit,cloud_adjacency_norm,w_cloud_adjacency,contrib_cloud_adjacency,resilience_norm,w_resilience,contrib_resilience,capex_friction_norm,w_capex_friction,contrib_capex_friction
412,531,34660,"Murray, KY",Murray,KY,False,1758.9,0.00398738388889259,0.07174596287898596,0.07174596287898596,0.0,0.00398738388889259,0.3,0.001196215166667777,0.006497110599668988,0.2,0.0012994221199337976,0.000569052183234803,0.2,0.00011381043664696061,0.8142136361693088,0.15,0.12213204542539631,0.35330353513105917,-0.15,-0.05299553026965887
413,148,42060,"Santa Barbara-Santa Maria-Goleta, CA",Santa Barbara,CA,False,9178.7,0.021030756766826364,0.0717417611005423,0.0717417611005423,0.0,0.021030756766826364,0.3,0.006309227030047909,0.02570981170137476,0.2,0.005141962340274952,0.019235688193891598,0.2,0.0038471376387783198,0.9391899089943293,0.15,0.1408784863491494,0.562900348384722,-0.15,-0.0844350522577083
414,621,35340,"New Iberia, LA",New Iberia,LA,False,1358.8,0.003068349212963144,0.07172172812386882,0.07172172812386882,0.0,0.003068349212963144,0.3,0.0009205047638889431,0.004835914382359334,0.2,0.0009671828764718668,0.00038224212308196365,0.2,7.644842461639273e-05,0.7914162692403485,0.15,0.11871244038605226,0.32636565551440433,-0.15,-0.04895484832716065
415,209,45820,"Topeka, KS",Topeka,KS,False,5890.3,0.013477261069934613,0.07163271489032487,0.07163271489032487,0.0,0.013477261069934613,0.3,0.0040431783209803835,0.018390183283272684,0.2,0.003678036656654537,0.003724705199355074,0.2,0.0007449410398710149,0.9267449690092348,0.15,0.13901174535138522,0.5056345765237753,-0.15,-0.07584518647856629
416,299,18180,"Concord, NH",Concord,NH,False,3871.3,0.008839592960208165,0.07153192685995283,0.07153192685995283,0.0,0.008839592960208165,0.3,0.0026518778880624495,0.012406310428032478,0.2,0.0024812620856064956,0.0017301485571078355,0.2,0.00034602971142156714,0.8902558540513296,0.15,0.13353837810769942,0.44990413955224745,-0.15,-0.06748562093283711
417,667,16260,"Cedar City, UT",Cedar City,UT,False,1183.6,0.0026659126340507744,0.07141075765918936,0.07141075765918936,0.0,0.0026659126340507744,0.3,0.0007997737902152323,0.004045160463418576,0.2,0.0008090320926837152,0.00054031217398052,0.2,0.00010806243479610401,0.779811321609222,0.15,0.11697169824138329,0.31518539266592643,-0.15,-0.047277808899888966
418,74,22220,"Fayetteville-Springdale-Rogers, AR-MO",Fayetteville,AR-MO,False,21470.4,0.0492649445351892,0.07136776305509737,0.07136776305509737,0.0,0.0492649445351892,0.3,0.014779483360556761,0.07279394145411788,0.2,0.014558788290823577,0.010168215274165318,0.2,0.0020336430548330638,0.896004463636895,0.15,0.13440066954553426,0.6293654746443352,-0.15,-0.09440482119665028
419,64,10420,"Akron, OH",Akron,OH,False,24495.1,0.05621271805251935,0.07135190513615856,0.07135190513615856,0.0,0.05621271805251935,0.3,0.016863815415755806,0.08271765236919681,0.2,0.016543530473839364,0.01423205258272093,0.2,0.0028464105165441865,0.8783518601378975,0.15,0.1317527790206846,0.6443642019377694,-0.15,-0.09665463029066541
420,105,29620,"Lansing-East Lansing, MI",Lansing,MI,False,14669.500000000002,0.033643192654337996,0.07134812769907042,0.07134812769907042,0.0,0.033643192654337996,0.3,0.010092957796301398,0.046749772915981695,0.2,0.009349954583196339,0.00969113112054422,0.2,0.0019382262241088443,0.9361444646543479,0.15,0.14042166969815217,0.6030312040179222,-0.15,-0.09045468060268833
421,104,31700,"Manchester-Nashua, NH",Manchester,NH,False,14688.500000000002,0.03368683589063557,0.07115681922422269,0.07115681922422269,0.0,0.03368683589063557,0.3,0.01010605076719067,0.041537707092265765,0.2,0.008307541418453154,0.019155216167979605,0.2,0.0038310432335959214,0.9352695648140554,0.15,0.1402904347221083,0.6091883394475024,-0.15,-0.09137825091712536
422,106,26180,"Honolulu, HI",Honolulu,HI,False,14603.6,0.03349181953475851,0.07111337342519565,0.07111337342519565,0.0,0.03349181953475851,0.3,0.010047545860427552,0.03506232968698627,0.2,0.007012465937397254,0.018014237800584573,0.2,0.003602847560116915,0.9602928816669958,0.15,0.14404393225004936,0.6239561212186361,-0.15,-0.09359341818279542
423,284,16820,"Charlottesville, VA",Charlottesville,VA,False,4101.8,0.009369054326870843,0.07067826790920072,0.07067826790920072,0.0,0.009369054326870843,0.3,0.0028107162980612528,0.009095063221305218,0.2,0.0018190126442610437,0.006107251966535133,0.2,0.0012214503933070267,0.9155447601990607,0.15,0.1373317140298591,0.48336416970858476,-0.15,-0.0725046254562877
424,455,30020,"Lawton, OK",Lawton,OK,False,2162.3,0.004913998705863194,0.07038905534936228,0.07038905534936228,0.0,0.004913998705863194,0.3,0.001474199611758958,0.0070231653561736215,0.2,0.0014046330712347245,0.0011725923775747456,0.2,0.00023451847551494913,0.8348969401180132,0.15,0.12523454101770198,0.38639224551232226,-0.15,-0.05795883682684834
425,98,29460,"Lakeland-Winter Haven, FL",Lakeland,FL,False,16682.300000000003,0.038266619286956814,0.07034158574838952,0.07034158574838952,0.0,0.038266619286956814,0.3,0.011479985786087044,0.05533048387006893,0.2,0.011066096774013788,0.007090160283031611,0.2,0.0014180320566063223,0.9194099871458468,0.15,0.137911498071877,0.6102268462679643,-0.15,-0.09153402694019465
426,258,26380,"Houma-Bayou Cane-Thibodaux, LA",Houma,LA,False,4633.299999999999,0.010589916436984564,0.07028834415444866,0.07028834415444866,0.0,0.010589916436984564,0.3,0.003176974931095369,0.015210449765671586,0.2,0.0030420899531343176,0.001195584384978172,0.2,0.0002391168769956344,0.8929286864025499,0.15,0.13393930296038248,0.4673942704477275,-0.15,-0.07010914056715913
427,158,41420,"Salem, OR",Salem,OR,False,8397.1,0.01923541184629036,0.07021369789345058,0.07021369789345058,0.0,0.01923541184629036,0.3,0.005770623553887108,0.028391353532201347,0.2,0.00567827070644027,0.005897449898978868,0.2,0.0011794899797957737,0.9167729044317191,0.15,0.13751593566475787,0.5328708134095363,-0.15,-0.07993062201143045
428,207,22180,"Fayetteville, NC",Fayetteville,NC,False,5955.500000000001,0.013627026280808394,0.07020380244510532,0.07020380244510532,0.0,0.013627026280808394,0.3,0.004088107884242518,0.018637607342476135,0.2,0.003727521468495227,0.003971869278941908,0.2,0.0007943738557883817,0.9072431921430862,0.15,0.13608647882146294,0.4966178638992249,-0.15,-0.07449267958488373
429,838,27700,"Jesup, GA",Jesup,GA,False,537.1999999999999,0.001181123794958563,0.06995409015767477,0.06995409015767477,0.0,0.001181123794958563,0.3,0.0003543371384875689,0.0019777206894437973,0.2,0.0003955441378887595,0.00019255806200369597,0.2,3.8511612400739194e-05,0.6827267393707839,0.15,0.10240901090561758,0.22162209091146579,-0.15,-0.03324331363671987
430,597,48180,"Waycross, GA",Waycross,GA,False,1457.6,0.00329529404171053,0.06993638098102639,0.06993638098102639,0.0,0.00329529404171053,0.3,0.0009885882125131589,0.005481780338703476,0.2,0.0010963560677406954,0.0003994861286345334,0.2,7.989722572690669e-05,0.782776457382595,0.15,0.11741646860738925,0.3309661942156241,-0.15,-0.04964492913234362
431,86,38860,"Portland-South Portland-Biddeford, ME",Portland,ME,False,18665.0,0.04282090584523052,0.06985381706947921,0.06985381706947921,0.0,0.04282090584523052,0.3,0.012846271753569154,0.05607164152489008,0.2,0.011214328304978018,0.012274857952504261,0.2,0.0024549715905008524,0.9193301583697839,0.15,0.13789952375546757,0.6304085222335759,-0.15,-0.09456127833503639
432,347,38340,"Pittsfield, MA",Pittsfield,MA,False,3126.2000000000003,0.007128088993612239,0.06977067645346277,0.06977067645346277,0.0,0.007128088993612239,0.3,0.0021384266980836717,0.008985282726568553,0.2,0.0017970565453137106,0.0018221165867215409,0.2,0.00036442331734430817,0.8682982295764824,0.15,0.13024473443647236,0.4318264302916752,-0.15,-0.06477396454375128
433,118,16300,"Cedar Rapids, IA",Cedar Rapids,IA,False,12691.8,0.02910039115824785,0.06972987538104759,0.06972987538104759,0.0,0.02910039115824785,0.3,0.008730117347474354,0.04058924819865254,0.2,0.008117849639730508,0.008581766763328898,0.2,0.0017163533526657797,0.9228098789643562,0.15,0.13842148184465342,0.5817061786898432,-0.15,-0.08725592680347648
434,543,16500,"Centralia, WA",Centralia,WA,False,1706.1,0.0038661016322340674,0.06971350314475878,0.06971350314475878,0.0,0.0038661016322340674,0.3,0.00115983048967022,0.00620343384471354,0.2,0.001240686768942708,0.00046846215084481255,0.2,9.369243016896251e-05,0.7956493974309858,0.15,0.11934740961464788,0.3475207743911399,-0.15,-0.05212811615867098
435,802,29260,"La Grande, OR",La Grande,OR,False,675.4,0.001498570913712498,0.06967887370467396,0.06967887370467396,0.0,0.001498570913712498,0.3,0.0004495712741137494,0.002418514452574269,0.2,0.00048370289051485383,0.0002586600832885468,0.2,5.173201665770936e-05,0.7054877704525676,0.15,0.10582316556788514,0.24752865362998325,-0.15,-0.03712929804449749
436,638,36460,"Olean, NY",Olean,NY,False,1297.6,0.00292777205183622,0.06962079808204577,0.06962079808204577,0.0,0.00292777205183622,0.3,0.000878331615550866,0.004492084101889673,0.2,0.0008984168203779347,0.0006983822248790764,0.2,0.0001396764449758153,0.778238373182778,0.15,0.1167357559774167,0.32687588517517036,-0.15,-0.04903138277627555
437,72,42540,"Scranton--Wilkes-Barre, PA",Scranton,PA,False,22096.7,0.050703563424303454,0.06956725232479966,0.06956725232479966,0.0,0.050703563424303454,0.3,0.015211069027291035,0.07806674876984547,0.2,0.015613349753969094,0.009104834931756848,0.2,0.0018209669863513698,0.8771644253083347,0.15,0.1315746637962502,0.6310186482604138,-0.15,-0.09465279723906206
438,441,11620,"Ardmore, OK",Ardmore,OK,False,2261.8,0.00514255144331628,0.06951785091897697,0.06951785091897697,0.0,0.00514255144331628,0.3,0.0015427654329948838,0.008282018846580367,0.2,0.0016564037693160734,0.000684012220251935,0.2,0.000136802444050387,0.8235149802119558,0.15,0.12352724703179337,0.3823024517278516,-0.15,-0.057345367759177736
439,718,21940,"Fajardo, PR",Fajardo,PR,False,993.2,0.0022285614661003462,0.06940693294727593,0.06940693294727593,0.0,0.0022285614661003462,0.3,0.0006685684398301039,0.0035241210594653635,0.2,0.0007048242118930727,0.00022129807125797894,0.2,4.425961425159579e-05,0.7420890122927444,0.15,0.11131335184391165,0.28882714108407,-0.15,-0.04332407116261049
440,786,32500,"Maysville, KY",Maysville,KY,False,712.1,0.001582871270139918,0.06933223347308592,0.06933223347308592,0.0,0.001582871270139918,0.3,0.0004748613810419754,0.0027021605024268734,0.2,0.0005404321004853747,0.000491454158248239,0.2,9.82908316496478e-05,0.7098107499527144,0.15,0.10647161249290717,0.2550197555533217,-0.15,-0.03825296333299825
441,629,27300,"Jacksonville, IL",Jacksonville,IL,False,1336.6,0.003017355536868083,0.0693287091781889,0.0693287091781889,0.0,0.003017355536868083,0.3,0.0009052066610604249,0.00463251397332947,0.2,0.0009265027946658941,0.00039661212770910514,0.2,7.932242554182103e-05,0.7827486609367976,0.15,0.11741229914051964,0.33329747895732587,-0.15,-0.04999462184359888
442,708,20460,"Durant, OK",Durant,OK,False,1028.8000000000002,0.0023103351088473805,0.06932239775214963,0.06932239775214963,0.0,0.0023103351088473805,0.3,0.0006931005326542141,0.00377767499400944,0.2,0.000755534998801888,0.0006265322017433689,0.2,0.00012530644034867378,0.748178472863579,0.15,0.11222677092953684,0.2965221009946132,-0.15,-0.044478315149191976
443,462,18500,"Corning, NY",Corning,NY,False,2135.0,0.00485129026634089,0.06927070591730312,0.06927070591730312,0.0,0.00485129026634089,0.3,0.001455387079902267,0.007013691912465381,0.2,0.0014027383824930762,0.0011208603609170363,0.2,0.00022417207218340728,0.8232396013345131,0.15,0.12348594020017696,0.3819835454496839,-0.15,-0.05729753181745258
444,820,11580,"Arcadia, FL",Arcadia,FL,False,610.9999999999999,0.0013506433127880883,0.0691781190121653,0.0691781190121653,0.0,0.0013506433127880883,0.3,0.0004051929938364265,0.0021599451654787712,0.2,0.00043198903309575425,6.610202128485086e-05,0.2,1.3220404256970173e-05,0.6988061821735284,0.15,0.10482092732602925,0.2432880716336874,-0.15,-0.03649321074505311
445,631,39780,"Red Bluff, CA",Red Bluff,CA,False,1328.5000000000002,0.002998749736130697,0.06906982218769325,0.06906982218769325,0.0,0.002998749736130697,0.3,0.000899624920839209,0.00494123678593918,0.2,0.000988247357187836,0.00034488011105139577,0.2,6.897602221027916e-05,0.7679556466602454,0.15,0.1151933469990368,0.3205358207438725,-0.15,-0.04808037311158087
446,289,11020,"Altoona, PA",Altoona,PA,False,4036.6,0.009219289115997061,0.06890959794265032,0.06890959794265032,0.0,0.009219289115997061,0.3,0.0027657867347991184,0.014360068877508373,0.2,0.0028720137755016747,0.002497506804197191,0.2,0.0004995013608394383,0.8657690738989611,0.15,0.12986536108484414,0.4472871000888937,-0.15,-0.06709306501333405
447,89,37100,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,CA,False,18437.5,0.042298335515877986,0.06889090893167775,0.06889090893167775,0.0,0.042298335515877986,0.3,0.012689500654763396,0.05233464661268661,0.2,0.010466929322537323,0.012789304118155926,0.2,0.0025578608236311853,0.9144263648735155,0.15,0.13716395473102733,0.6265822440018766,-0.15,-0.09398733660028148
